ID,TAG,NAME,UI_NAME,E_NAME,E_UI_NAME,SYMBOL,COLOR,SLOT,TVAL,SVAL,STR,INT,WIS,DEX,CON,CHA,SRH,STL,MMS,SPD,PVAL,DEPTH,WEIGHT,AP_RATE,COST,CHARGE,MIN_SIZE,MAX_SIZE,BASE_AC,BASE_EV,BASE_VO,BASE_DAMAGE,PLUS_HIT,PLUS_DAM,PLUS_AC,PLUS_EV,PLUS_VO,BOW_MUL,MIN_SIZE,MAX_SIZE,MIN_SIZE_PERMIT,MAX_SIZE_PERMIT,ADD_DEPTH_RARITY,FLAGS,DESCRIPTION,E_DESCRIPTION,COMMENT
371,371,周辺感知,亜鉛メッキの,Enlightenment,Zinc-Plated,-0,W,INVENTORY,ROD,5,0,0,0,0,0,0,0,0,0,0,0,65,6,100,10000,99,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,33/16:65/4,DETECT_MAP,それは振ると自分の周辺の地形を感知する。,It maps your vicinity when you zap it.,
372,372,鑑定,ミスリルの,Perception,Mithril,-0,B,INVENTORY,ROD,2,0,0,0,0,0,0,0,0,0,0,0,35,6,100,13000,10,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/32:50/8,IDENTIFY,それは振ると1個のアイテムを鑑定する。,It identifies an item when you zap it.,
373,373,癒し,青銅の,Curing,Bronze,-0,U,INVENTORY,ROD,8,0,0,0,0,0,0,0,0,0,0,0,65,6,100,15000,99,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,33/32:65/8,CURING,それは振ると盲目・毒・混乱・朦朧・切り傷・幻覚・狂戦士化を癒す。,"It cures blindness, poison, confusion, stunned, cuts, hallucination and berserk when you zap it.",
374,374,体力回復,真鍮の,Healing,Brass,-0,U,INVENTORY,ROD,9,0,0,0,0,0,0,0,0,0,0,0,80,6,100,20000,999,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/32:80/8,HEAL,それは振ると体力が500回復し、朦朧・切り傷・狂戦士化を癒す。,"It heals you 500 and cures stunned, cuts and berserk when you zap it.",
375,375,全感知,プラチナの,Detection,Platinum,-0,w,INVENTORY,ROD,6,0,0,0,0,0,0,0,0,0,0,0,30,6,100,5000,99,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/32:30/8,,それは振ると自分の周辺のトラップ・ドア・階段・財宝・アイテム・モンスターを感知する。,"It detects all traps, doors, stairs, treasures, items and monsters in the neighborhood when you zap it.",
376,376,全復活,鉛の,Restoration,Lead,-0,s,INVENTORY,ROD,10,0,0,0,0,0,0,0,0,0,0,0,80,6,100,25000,999,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/64:80/16,RESTORE_ALL,それは振ると経験値と全ステータスが回復する。,It restores experience and all your stats when you zap it.,
377,377,スピード,鉛メッキの,Speed,Lead-Plated,-0,s,INVENTORY,ROD,11,0,0,0,0,0,0,0,0,0,0,0,60,6,100,50000,99,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,48/64:95/16,HASTE,それは振ると一時的に加速する。,It hastes you temporarily when you zap it.,#JZ#
378,378,害虫駆除,象牙の,Pesticide,Ivory,-0,w,INVENTORY,ROD,12,0,0,0,0,0,0,0,0,0,0,0,3,6,100,1000,2,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,13/8:25/2,,それは振ると視界内のモンスターに4のダメージを与える。,It does 4 damage to all monsters in sight when you zap it.,##### Special Books (note resistances) ######JZ#
379,379,[野性の召喚],,[Call of the Wild],,?,G,INVENTORY,NATURE_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,#JZ#
380,380,[自然の秘術],,[Nature Mastery],,?,G,INVENTORY,NATURE_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,#JZ#
381,381,[自然の恵み],,[Nature's Gifts],,?,g,INVENTORY,NATURE_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,#JZ#
382,382,[自然の脅威],,[Nature's Wrath],,?,g,INVENTORY,NATURE_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,80,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,80/2,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,#JZ#
383,383,[カオスの徴],,[Sign of Chaos],,?,R,INVENTORY,CHAOS_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,#JZ#
384,384,[カオス秘術],,[Chaos Mastery],,?,R,INVENTORY,CHAOS_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,#JZ#
385,385,[カオス魔導],,[Chaos Channels],,?,r,INVENTORY,CHAOS_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,#JZ#
386,386,[ハルマゲドン大全],,[Armageddon Tome],,?,r,INVENTORY,CHAOS_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,100,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,100/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,#JZ#
387,387,[暗黒祈祷],,[Black Prayers],,?,D,INVENTORY,DEATH_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,#JZ#
388,388,[暗黒大成],,[Black Mass],,?,D,INVENTORY,DEATH_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,##### Junk #####
389,389,陶器のかけら,,& Shard~ of Pottery,,~,r,INVENTORY,BOTTLE,3,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,,,
390,390,折れた棒,,& Broken Stick~,,~,r,INVENTORY,JUNK,6,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,,,##### Skeletons #####
391,391,頭蓋骨の破片,,& Broken Skull~,,~,w,INVENTORY,SKELETON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,,,
392,392,骨の破片,,& Broken Bone~,,~,w,INVENTORY,SKELETON,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,,,
393,393,犬の骨,,& Canine Skeleton~,,~,w,INVENTORY,SKELETON,4,0,0,0,0,0,0,0,0,0,0,0,1,4,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,,,,
394,394,ネズミの骨,,& Rodent Skeleton~,,~,w,INVENTORY,SKELETON,3,0,0,0,0,0,0,0,0,0,0,0,1,4,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,,,,
395,395,人間の骨,,& Human Skeleton~,,~,w,INVENTORY,SKELETON,8,0,0,0,0,0,0,0,0,0,0,0,5,27,100,0,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,5/1,,,,
396,396,ドワーフの骨,,& Dwarf Skeleton~,,~,w,INVENTORY,SKELETON,7,0,0,0,0,0,0,0,0,0,0,0,5,22,100,0,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,5/1,,,,
397,397,エルフの骨,,& Elf Skeleton~,,~,w,INVENTORY,SKELETON,6,0,0,0,0,0,0,0,0,0,0,0,5,18,100,0,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,5/1,,,,
398,398,ノームの骨,,& Gnome Skeleton~,,~,w,INVENTORY,SKELETON,5,0,0,0,0,0,0,0,0,0,0,0,5,13,100,0,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,5/1,,,,##### Additional weapon ######JZ#
399,399,グレート・ハンマー,,& Great Hammer~,,\,D,HAND,HAFTED,19,0,0,0,0,0,0,0,0,0,0,0,45,180,100,350,0,0,0,0,0,,4d6,0,0,0,0,0,0,5,15,-2,2,45/3,SHOW_MODS,,,##### Dragon Scale Mail #####
400,400,ブラックドラゴン・スケイルメイル,,Black Dragon Scale Mail~,,[,s,BODY,DRAG_ARMOR,1,0,0,0,0,0,0,0,0,0,0,0,60,90,100,30000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,60/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_ACID,木や金属が耐えられないかのような漆黒の鱗鎧だ。,"A suit of utterly black scales, against which no metal or wood can rest.",
401,401,ブルードラゴン・スケイルメイル,,Blue Dragon Scale Mail~,,[,b,BODY,DRAG_ARMOR,2,0,0,0,0,0,0,0,0,0,0,0,40,90,100,35000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,40/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_ELEC,着た者が動くと不気味な稲妻と光を放つ、サファイアのように青い鱗鎧だ。,"A suit of scales as blue as sapphires, emitting eerie sparks and flashes as you move about in it.",
402,402,ホワイトドラゴン・スケイルメイル,,White Dragon Scale Mail~,,[,w,BODY,DRAG_ARMOR,3,0,0,0,0,0,0,0,0,0,0,0,50,90,100,40000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,50/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_COLD,冷淡な白に冷たくきらめく鱗鎧だ。それを見る時、背筋が寒くなる。,"A suit of scales, coldly gleaming in frosty white.  A shiver runs down through your spine even as you look at it.",
403,403,レッドドラゴン・スケイルメイル,,Red Dragon Scale Mail~,,[,r,BODY,DRAG_ARMOR,4,0,0,0,0,0,0,0,0,0,0,0,80,90,100,100000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,80/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_FIRE,常に燃える炎に赤く彩られた鱗鎧だ。これを着ると古い火傷跡が痛む。,"A suit of scales, with all the reds of every fire ever lit.  The scar tissue from an old burn aches as you put this armour on.",
404,404,グリーンドラゴン・スケイルメイル,,Green Dragon Scale Mail~,,[,g,BODY,DRAG_ARMOR,5,0,0,0,0,0,0,0,0,0,0,0,70,90,100,80000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,70/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_POIS,病的な緑に光る鱗鎧だ。,"A suit of scales, glistening in sickly green.","#D:$A suit of scales, glistening in sickly green, out from which falls the #D:$skeleton of a rat who touched it and died in agony.#D:病的な緑に光る鱗鎧で、それに触れたネズミは苦痛に死んで白骨化する。"
405,405,万色ドラゴン・スケイルメイル,,Multi-Hued Dragon Scale Mail~,,[,v,BODY,DRAG_ARMOR,6,0,0,0,0,0,0,0,0,0,0,0,100,90,100,150000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,100/16,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_ACID|BR_ELEC|BR_COLD|BR_FIRE|BR_POIS,怒りのエネルギーに脈打つ鱗鎧で、鎧の中に捕らわれ永遠に戦い続けるエレメント達を支配するために着る者の力全てを用いる。,A suit of scales that throbs with angry energies; it takes all your energy to master the Elements fighting an endless war trapped inside.,#JZ#
406,406,ドラゴンモドキ・スケイルメイル,,Pseudo Dragon Scale Mail~,,[,v,BODY,DRAG_ARMOR,10,0,0,0,0,0,0,0,0,0,0,0,65,90,100,60000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,65/16,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_LITE|BR_DARK,,,
407,407,ロードラゴン・スケイルメイル,,Law Dragon Scale Mail~,,[,B,BODY,DRAG_ARMOR,12,0,0,0,0,0,0,0,0,0,0,0,80,90,100,80000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,80/16,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_SHAR,厳粛な青と銀の鱗鎧だ。それに触れると、トランペットの集団の演奏が聞こえるか遠方からの竜巻を感じるかのようにごく微かな振動を感じる。,"A suit of scales in stern blue and silver.  You feel the slightest tremor as you touch it, like massed trumpets heard and cyclones felt from afar.",
408,408,ブロンズドラゴン・スケイルメイル,,Bronze Dragon Scale Mail~,,[,U,BODY,DRAG_ARMOR,14,0,0,0,0,0,0,0,0,0,0,0,55,90,100,30000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,55/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_CONF,贅沢に彫刻された青銅がきらめく鱗鎧だ。近づいて見ると鎧の表面に現れる渦と線の迷宮を見れば見るほど、どうやってそれらができているのかわからなくなる。,"A suit of scales, gleaming in rich engraved bronze.  The more you look at the the maze of whorls and lines that close inspection reveal on its surface, the less sense you are able to make of them.",
409,409,ゴールドドラゴン・スケイルメイル,,Gold Dragon Scale Mail~,,[,y,BODY,DRAG_ARMOR,16,0,0,0,0,0,0,0,0,0,0,0,65,90,100,40000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,65/8,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_SOUN,鏡のような金の鱗鎧だ。不協和音の中にいるかのように耳が痛くなり、この鎧を着ると異常なまでに何も聞こえなくなる。,"A suit of scales in mirror-like gold.  You hear nothing unusual as you wear this armour, yet your ears ache as though in the midst of a cacophony.",
410,410,カオスドラゴン・スケイルメイル,,Chaos Dragon Scale Mail~,,[,v,BODY,DRAG_ARMOR,18,0,0,0,0,0,0,0,0,0,0,0,75,90,100,70000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,75/16,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BR_CHAO,鱗鎧だ。魅惑されて見つめると、その表面で想像できる限りの色をとる様々な形すべてが乱舞し争う。,"A suit of scales.  Every shape, in every color imaginable, riot and contend upon its surface as you stare in fascination.",
411,411,バランスドラゴン・スケイルメイル,,Balance Dragon Scale Mail~,,[,v,BODY,DRAG_ARMOR,20,0,0,0,0,0,0,0,0,0,0,0,90,90,100,100000,0,0,0,40,0,,2d4,-2,0,10,0,0,0,5,15,-2,2,90/16,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,鱗鎧だ。何気なく見ると平凡な灰色だが、近づいてよく見るとアダマンタイトの鎖のようなものに縛られたエネルギーが脈打つ虹色の紋様の中にも紋様が現れる。,"A suit of scales.  Featureless grey to casual inspection, yet a closer look reveals patterns within patterns of iridescence that throb with leashed energies bound as though by chains of adamant.",
412,412,パワードラゴン・スケイルメイル,,Power Dragon Scale Mail~,,[,v,BODY,DRAG_ARMOR,30,0,0,0,0,0,0,0,0,0,0,0,110,90,100,350000,0,0,0,40,0,,2d4,-3,0,15,0,0,0,5,15,-2,2,110/64,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,すべての色を持つ鱗鎧で、完全な自由でありながら密接に混ざり合い完全に支配された元素と天上界の力の後光に包まれている。,"A suit with scales of every color, surrounded in a nimbus of perfectly untramelled yet inextricably intermingled and utterly mastered powers elemental and ethereal.",## PDSM has been restored to (almost) its former glory in Zangband#JZ#
413,413,ドラゴン・ヘルム,,& Dragon Helm~,,],G,HEAD,HELM,7,0,0,0,0,0,0,0,0,0,0,0,60,22,100,10000,0,0,0,8,0,,1d3,0,0,10,0,0,0,5,15,-2,2,60/5,IGNORE_ACID|IGNORE_FIRE|IGNORE_ELEC|IGNORE_COLD,ドラゴンの翼飾りのある大きな兜で、虹色に輝く。元素への耐性を保証する。,"A dragon-winged great helm, glowing in all the colors of the rainbow.  It grants resistance to the elements.",#JZ#
414,414,ドラゴン・シールド,,& Dragon Shield~,,[,G,HAND,SHIELD,6,0,0,0,0,0,0,0,0,0,0,0,60,45,100,10000,0,0,0,8,0,,1d3,0,0,10,0,0,0,5,15,-2,2,60/5,IGNORE_ACID|IGNORE_FIRE|IGNORE_ELEC|IGNORE_COLD,,,##### Extra potions #####
415,415,死,紫斑の,Death,Violet Speckled,!,v,INVENTORY,POTION,23,0,0,0,0,0,0,0,0,0,0,0,55,1,100,0,0,0,0,0,0,,20d20,0,0,0,0,0,0,5,15,-2,2,55/4,SELF_DEATH,それは飲むと5000のダメージを受ける。,You take 5000 damage when you quaff it.,
416,416,破滅,刺激臭のする,Ruination,Pungent,!,R,INVENTORY,POTION,15,0,0,0,0,0,0,0,0,0,0,0,40,1,100,0,0,0,0,0,0,,20d20,0,0,0,0,0,0,5,15,-2,2,40/8,,それは飲むと10d10のダメージを受け、全ステータスの最大値が下がる。,You take 10d10 damage and it decreases all your stats permanently when you quaff it.,
417,417,爆発,よどんだ赤の,Detonations,Clotted Red,!,r,INVENTORY,POTION,22,0,0,0,0,0,0,0,0,0,0,0,60,1,100,10000,0,0,0,0,0,,25d25,0,0,0,0,0,0,5,15,-2,2,60/8,SELF_DETONATIONS,それは飲むと50d20のダメージを受け、朦朧と切り傷を受ける。,You take 50d20 damage and stuns and cuts you when you quaff it.,
418,418,増強,ドロドロの,Augmentation,Viscous Pink,!,R,INVENTORY,POTION,55,0,0,0,0,0,0,0,0,0,0,0,40,1,100,150000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/16,INC_STR|INC_INT|INC_WIS|INC_DEX|INC_CON|INC_CHR,それは飲むと全ステータスの最大値が上がる。,It increases all your stats when you quaff it.,
419,419,*体力回復*,ねばった黄色の,*Healing*,Oily Yellow,!,y,INVENTORY,POTION,38,0,0,0,0,0,0,0,0,0,0,0,40,1,100,1500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/4:60/2:80/1,TRUE_HEALING,それは飲むと体力が1200回復し、盲目・混乱・毒・朦朧・切り傷・狂戦士化を癒す。,"It heals you 1200 and cures blindness, confusion, poison, stunned, cuts and berserk when you quaff it.",
420,420,生命,暗緑色の,Life,Gloopy Green,!,g,INVENTORY,POTION,39,0,0,0,0,0,0,0,0,0,0,0,60,1,100,5000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,60/4:100/2,TRUE_HEALING2,それは飲むと体力が5000回復し、経験値と全ステータスを回復し、盲目・混乱・毒・幻覚・朦朧・切り傷・狂戦士化を癒す。,"It heals you 5000, restores experience and all your stats and cures blindness, confusion, poison, hallucination, stunned, cuts and berserk when you quaff it.",
421,421,自己分析,輝く,Self Knowledge,Shimmering,!,v,INVENTORY,POTION,58,0,0,0,0,0,0,0,0,0,0,0,40,1,100,2000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/1,,それは飲むと自分についての情報を得る。,It gives information about yourself when you quaff it.,
422,422,*啓蒙*,黄斑の,*Enlightenment*,Yellow Speckled,!,y,INVENTORY,POTION,57,0,0,0,0,0,0,0,0,0,0,0,70,1,100,120000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,70/4,STAR_ENLIGHTENMENT,それは飲むとその階の地形を完全に知ることができ、その階全体が永久に照らされ、その階全体のアイテムを感知し、知能・賢さの最大値を上げ、自分の周辺のトラップ・ドア・階段・財宝を感知し、持ち物全てを鑑定し、自分についての情報を得る。,"It maps, lights permanently and detects all items on the entire level, increases your intelligence and wisdom, detects all traps, doors, stairs, treasures in your vicinity, identifies all items in pack and gives information about yourself when you quaff it.",#JZ#
423,423,[暗黒魔導],,[Black Channels],,?,v,INVENTORY,DEATH_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,#JZ#
424,424,[ネクロノミコン],,[Necronomicon],,?,v,INVENTORY,DEATH_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,90,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,#JZ#
425,425,恐れ知らず,ジルコンの,Fear Resistance,Zircon,=,U,RING,RING,38,0,0,0,0,0,0,0,0,0,0,0,10,0,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/2,FEARLESS,,,#JZ#
426,426,耐光耐暗,プラチナの,Light and Darkness Resistance,Platinum,=,w,RING,RING,39,0,0,0,0,0,0,0,0,0,0,0,30,0,100,3000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/2,RES_LITE|RES_DARK,,,#JZ#
427,427,耐地獄,青銅の,Nether Resistance,Bronze,=,U,RING,RING,40,0,0,0,0,0,0,0,0,0,0,0,34,0,100,14500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,34/2,RES_NETH|HOLD_LIFE,,,#JZ#
428,428,耐因果混乱,金の,Nexus Resistance,Gold,=,y,RING,RING,41,0,0,0,0,0,0,0,0,0,0,0,24,0,100,3000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,24/2,RES_NEXU,,,#JZ#
429,429,耐轟音,黒曜石の,Sound Resistance,Obsidian,=,D,RING,RING,42,0,0,0,0,0,0,0,0,0,0,0,26,0,100,3000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,26/2,RES_SOUN,,,#JZ#
430,430,耐混乱,銀の,Confusion Resistance,Silver,=,W,RING,RING,43,0,0,0,0,0,0,0,0,0,0,0,22,0,100,3000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,22/2,NO_CONF,,,#JZ#
431,431,耐破片,べっ甲の,Shard Resistance,Tortoise Shell,=,g,RING,RING,44,0,0,0,0,0,0,0,0,0,0,0,25,0,100,3000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/2,RES_SHAR,,,#JZ#
432,432,耐劣化,ミスリルの,Disenchantment Resistance,Mithril,=,B,RING,RING,45,0,0,0,0,0,0,0,0,0,0,0,90,0,100,15000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/10,RES_DISE,,,#JZ#
433,433,耐カオス,黒玉の,Chaos Resistance,Jet,=,D,RING,RING,46,0,0,0,0,0,0,0,0,0,0,0,50,0,100,13000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/2,RES_CHAO|NO_CONF,,,#JZ#
434,434,耐盲目,婚約,Blindness Resistance,Engagement,=,y,RING,RING,47,0,0,0,0,0,0,0,0,0,0,0,60,0,100,7500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,60/2,NO_BLIND,,,#JZ#
435,435,王者の加護,アダマンタイトの,Lordly Protection,Adamantite,=,v,RING,RING,48,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100000,0,0,0,0,0,,1d1,0,0,25,0,0,0,5,15,-2,2,100/8,RES_DISE|RES_POIS|HOLD_LIFE|FREE_ACTION|XTRA_L_RES,,,#JZ#
436,436,追加攻撃,針金の,Extra Attacks,Wire,=,u,RING,RING,49,0,0,0,0,0,0,0,0,0,0,0,50,0,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/2,BLOWS,,,
437,437,軽傷の治癒,金色の,Cure Light Wounds,Gold,!,y,INVENTORY,POTION,34,0,0,0,0,0,0,0,0,0,0,50,0,1,100,15,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1:1/1:3/1,CURE_LIGHT_WOUNDS,それは飲むと体力が2d8回復し、盲目・狂戦士化を癒し、切り傷を和らげる。,"It heals you 2d8, cures blindness and berserk and reduces cuts when you quaff it.",
438,438,不器用,悪臭のする,Clumsiness,Stinking,!,u,INVENTORY,POTION,19,0,0,0,0,0,0,0,0,0,0,0,5,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,5/1,DEC_DEX,それは飲むと器用さの現在値が下がる。,It decreases your dexterity when you quaff it.,
439,439,病気,象牙色の,Sickliness,Ivory White,!,w,INVENTORY,POTION,20,0,0,0,0,0,0,0,0,0,0,0,10,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,DEC_CON,それは飲むと耐久力の現在値が下がる。,It decreases your constitution when you quaff it.,"##### Items 440 to 444 reserved (old ""fake"" objects) ########## Items 445 to 479 reserved (old ""terrain"" objects) ###### The old ""notice_seams"" option is currently unused, but much of its# old functionality can be obtained by clever use of 'F' commands in# a pref file which define ""quartz"" and ""magma"" to look like ""granite"".# Note that the ""player"" picture does not really fit in anywhere, and I# have no idea how to go about allowing ""redefinition"" of that picture.# Perhaps by using ""monster 0"" or ""object 0"" or ""feature 0"" or even a# special ""player picture"" which might yield a simple way to show the# player in different colors or whatever for different ""states"", or even# a different picture for various ""class"" or ""race"" choices.##### And here starts the gold/gems #####"
480,440,銅塊,,copper,,$,u,INVENTORY,GOLD,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100,3,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
481,441,銅塊,,copper,,$,u,INVENTORY,GOLD,2,0,0,0,0,0,0,0,0,0,0,0,1,0,100,4,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
482,442,銅塊,,copper,,$,u,INVENTORY,GOLD,3,0,0,0,0,0,0,0,0,0,0,0,1,0,100,5,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
483,443,銀塊,,silver,,$,s,INVENTORY,GOLD,4,0,0,0,0,0,0,0,0,0,0,0,1,0,100,6,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
484,444,銀塊,,silver,,$,s,INVENTORY,GOLD,5,0,0,0,0,0,0,0,0,0,0,0,1,0,100,7,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
485,445,銀塊,,silver,,$,s,INVENTORY,GOLD,6,0,0,0,0,0,0,0,0,0,0,0,1,0,100,8,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
486,446,ガーネット,,garnets,,$,r,INVENTORY,GOLD,7,0,0,0,0,0,0,0,0,0,0,0,1,0,100,9,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
