"ID","NAME","E_NAME","SYM","COL","RACE","CLASS","PATRON","CHARA","RELM1","RELM2","LEV","RARE","Z","EXP","N_EXP","N_MIN","AGE","SC","DV","SP","VIS","AC","ALERT","STR","INT","WIS","DEX","CON","CHA","M_HB","M_HM","M_WB","M_WM","F_HB","F_HM","F_WB","F_WM","BATTLE","UNDERLING","ARTIFACT","COMMENT","FLAG","ACTION","AUTHORITY","DESCRIPTION",,,,,,,
763,"線の巨匠『ドワーキン』","Dworkin Barimen","p","v",9,1,31,255,0,0,105,2,0,63000,0,0,0,0,26,130,25,0,10,28,28,28,28,28,28,151,0,45,0,151,0,45,0,"HIT:CONFUSE:4d8
HIT:TERRIFY:5d6
HIT:PARALYZE:5d6
HIT:BLIND:4d8",,,"JZ#アンバーの宮廷画家。せむしの小男。
JZ#前王オベロンに仕えて、”模様”と”トランプ”を
JZ#制作した。のちに狂気に陥りアンバーを破壊する方法を
JZ#発見したといって逆鱗に触れ、独房に入れられる。 by 藤岡さん
JZ#Z (コメント)訳は 久留さん","UNIQUE|MALE|DROP_CORPSE|HAS_LITE_2|HUMAN|FORCE_SLEEP|FORCE_MAXHP|SHAPECHANGER|CAN_SPEAK|ONLY_ITEM|DROP_1D2|DROP_4D2|DROP_GOOD|CAN_FLY|RES_CHAO|OPEN_DOOR|BASH_DOOR|ATTR_MULTI|RES_DISE|ATTR_ANY|RES_TELE|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP","1_IN_4|HEAL|BLIND|CONF|SCARE|CAUSE_4|BRAIN_SMASH|FORGET|S_MONSTERS|BA_CHAO|BLINK|TPORT|TELE_TO|TELE_AWAY|S_DEMON",,"$Once this now gnomish creature created the universe with the Jewel 
$of Judgement - or so you have been told. There is little sanity left 
$in his present form even if he still has the power. ""He was a small 
$man. Tiny, might be an even better word. He was around five feet tall 
$and a hunchback. His hair and beard were as heavy as (Corwin's). The 
$only distinguishing features in that great mass of fur were 
$his long, hook nose and his almost black eyes, now squinted 
$against the light... Dworkin: 'I am Oberon's prisoner.' Corwin: 
$'Oh? None of us knew that Dad had locked you up.' (Corwin) heard 
$(Dworkin) weeping. 'Yes,' he said after a long time. 'He didn't 
$trust me.' 'Why not?' 'I told him I'd thought of a way to 
$destroy Amber. I described it to him, and he locked me in.'""
この今では小人のような男が審判の宝石を使ってこの宇宙を作り上げた。
少なくともあなたはそう聞かされてきた。彼はたとえ今でもその力を
持っていたとしても、もう理性をほとんど失っている。
”かれは小さな男だった。いや、ちっちゃなといった方がいいかもしれない。
身長150センチぐらいで、せむしだ。ぼくと同じように、頭髪もひげももじゃ
もじゃに伸びている。そのものすごい毛のかたまりの中で、唯一の特長は、
長い鈎鼻と、ほとんど真っ黒な目だ。今は、光がまぶしくて、その目をしか
めている。…ドワーキン「こっちはオベロン様の捕虜だから」　コーウィン
：「へーえ？　父があんたを監禁したなんて、だれも知らなかった」　かれ
がすすり泣くのが聞こえた。「うん」かれはしばらくして、いった。「あの
方はわしを信用してなかった」「なぜ？」「アンバーを破壊する方法を思い
ついたといったのさ。それを詳しく説明したら、監禁されちまった」”
（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、pp.263-264）",,,,,,,
764,"炎の天使『ウリエル』","Uriel, Angel of Fire","A","R",42,2,255,1,0,0,73,3,0,30000,0,0,0,0,11,130,40,180,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:FIRE:8d12
HIT:FIRE:8d12
HIT:FIRE:10d10
HIT:FIRE:10d10",,,"J0#","UNIQUE|MALE|CAN_SPEAK|NO_FEAR|GOOD|AURA_FIRE|REFLECTING|FORCE_SLEEP|FORCE_MAXHP|CAN_FLY|ONLY_ITEM|DROP_3D2|DROP_4D2|DROP_GOOD|SMART|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|POWERFUL|MOVE_BODY|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|RES_LITE|RES_TELE|NO_CONF|NO_SLEEP|SELF_LITE_2","1_IN_2|TELE_TO|BLIND|BO_MANA|BA_FIRE|BR_FIRE|BR_MANA|INVULNER|BO_PLAS|BR_PLAS|S_ANGEL|PSY_SPEAR|HEAL|BA_LITE",,"$A creature of godly appearance, you dare not challenge Uriel's supremacy.  
$Those who stood against him before are but a memory, cremated by his 
$mastery of elemental fire.
ウリエルは神聖な雰囲気を持った生物で、その気高さに挑もうと思う冒険者は
いないに違いない。彼の前に立ちはだかった冒険者は、間違いなくその聖なる炎
によって丸焦げにさせられるだろう。",,,,,,,
765,"死天使『アズリエル』","Azriel, Angel of Death","A","D",42,2,255,5,0,0,80,3,0,40000,0,0,0,0,12,130,40,190,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"TOUCH:EXP_VAMP:5d12
TOUCH:EXP_VAMP:5d12
HIT:BLIND:10d10
HIT:HURT:10d10",,,"J0#
J0# (コメント)
J0# 名前の訳は小林さんのものです
J0#","UNIQUE|MALE|CAN_SPEAK|RES_NETH|NO_FEAR|GOOD|FORCE_SLEEP|FORCE_MAXHP|SMART|REFLECTING|AURA_COLD|ONLY_ITEM|DROP_3D2|DROP_4D2|DROP_GOOD|CAN_FLY|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|POWERFUL|MOVE_BODY|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|RES_DARK|RES_TELE|NO_CONF|NO_SLEEP","1_IN_2|TELE_TO|BLIND|BO_MANA|BA_NETH|BR_NETH|PSY_SPEAR|S_MONSTERS|HEAL|S_ANGEL|BR_MANA|BR_COLD|S_DRAGON|INVULNER|BA_LITE",,"$Azriel commands awesome power, his visage holy enough to shrivel your 
$soul.  You shriek with disbelief as his mastery of death draws you to your 
$grave.  It is truly beyond all but the mightiest of warriors to stand 
$against him and live.
恐るべき力を持つアズリエルは、その気高く神聖な様相で冒険者の魂を萎縮させる。
冒険者を墓場へと導く彼の死の扱いを前にしては、冒険者はただ
恐怖で叫ばざるを得ないだろう。彼の前に立ちはだかって生き残れるのは
真に最強の戦士だけである。",,,,,,,
766,"黒竜『アンカラゴン』","Ancalagon the Black","D","D",58,255,255,255,0,0,58,3,0,30000,0,0,0,0,3,120,20,125,70,28,28,28,28,28,28,3000,200,2287000,500,3000,200,2287000,500,"CLAW:HURT:5d12
CLAW:HURT:6d12
CLAW:HURT:8d12
BITE:HURT:10d14",,,"J0#","UNIQUE|MALE|CAN_SPEAK|DROP_CORPSE|FORCE_SLEEP|FORCE_MAXHP|CAN_FLY|ONLY_ITEM|DROP_3D2|DROP_4D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR|POWERFUL|MOVE_BODY|EVIL|IM_ACID|IM_FIRE|RIDING|NO_CONF|NO_SLEEP","1_IN_2|BLIND|CONF|SCARE|BR_ACID|S_DRAGON|S_HI_DRAGON",,"$'Rushing Jaws' is his name, and death is his game.  No dragon of the brood 
$of Glaurung can match him.
「突進する顎」という名を持つこのドラゴンは、死を単なるゲームくらいにしか
思っていない。グラウルングの一族のどんなドラゴンも彼には匹敵しない。",,,,,,,
767,"ヴェールを与えるもの『ダオロス』","Daoloth, the Render of the Veils","U","s",105,255,255,255,0,0,58,3,0,27500,0,0,0,0,12,120,20,125,70,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"TOUCH:CONFUSE:5d12
TOUCH:CONFUSE:5d12
TOUCH:CONFUSE:5d12
TOUCH:CONFUSE:5d12",,,"JZ# (コメント) 訳は久留さん","UNIQUE|CAN_SPEAK|FORCE_SLEEP|FORCE_MAXHP|CAN_FLY|ONLY_ITEM|DROP_3D2|DROP_4D2|DROP_GOOD|IM_ACID|IM_FIRE|IM_POIS|IM_COLD|ELDRITCH_HORROR|NEVER_MOVE|RES_NEXU|REFLECTING|PASS_WALL|NO_CONF|NO_SLEEP|EVIL","1_IN_3|TELE_AWAY|S_MONSTERS|TELE_LEVEL|BR_NEXU|TPORT|BLINK",,"$""Not shapeless, but so complex that the eye could recognize no 
$describable shape. There were hemispheres and shining metal, 
$coupled by long plastic rods. The rods were of a flat gray color, 
$so that he could not make out which were nearer; they merged into 
$a flat mass from which protruded individual cylinders. As he looked 
$at it, he had a curious feeling that eyes gleamed from between 
$these rods; but wherever he glanced at the construction, he saw 
$only the spaces between them.""
「形がないというのではないが、その形はあまりに入り組んでいるため、
目で確認することは不可能でした。いくつもの半球形のものと輝く金属
とが、長いプラスチックの棒で連結されています。棒がぼやけた灰色を
しているので、遠近がわかりにくくなっていて、半球形のものも金属も
棒も、たっだ平板なかたまりのように見えました。その固まりから、適
当な方向に筒が何本も突き出しています。何かの拍子に、彼は棒の間か
ら輝く目がこちらを見ているような、異様な気配を感じました。しかし、
よく見つめてみると、棒の間にあるのはただ空間だけでした」
Ｊ・ラムジー・キャンベル、「ヴェールを与えるもの」
『クトゥルフ・コンパニオン』サプリメント編、ホビージャパン、p.13",,,,,,,
768,"ナイトウォーカー","Nightwalker","W","D",100,255,255,255,0,0,59,4,0,15000,0,0,0,0,0,130,20,175,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:UN_BONUS:10d10
HIT:UN_BONUS:10d10
HIT:UN_BONUS:7d7
HIT:UN_BONUS:7d7",,,"J0#","FORCE_SLEEP|ONLY_ITEM|DROP_4D2|DROP_GOOD|CAN_SWIM|SMART|COLD_BLOOD|OPEN_DOOR|BASH_DOOR|RES_TELE|EVIL|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|RES_NETH|RES_DARK|HURT_LITE|NO_CONF|NO_SLEEP","1_IN_4|BLIND|SCARE|BRAIN_SMASH|BO_MANA|BO_NETH|BA_NETH|S_UNDEAD",,"$A huge giant garbed in black, more massive than a titan and stronger than 
$a dragon.  With terrible blows, it breaks your armour from your back, 
$leaving you defenseless against its evil wrath.  It can smell your fear, 
$and you in turn smell the awful stench of death as this ghastly figure 
$strides towards you menacingly.
タイタンよりも強力でドラゴンよりも硬い巨大な暗黒の存在だ。背後から近寄っては
その恐るべき力で冒険者の鎧を打ち砕き、防御力を奪おうとする。
このぞっとするような存在は、冒険者の恐怖を嗅ぎとっては威嚇的に歩み寄って
くる。代わりに冒険者は死の悪臭を嗅ぎとることになるだろう。",,,,,,,
769,"告知者『ラファエル』","Raphael, the Messenger","A","w",42,2,255,3,0,0,89,3,0,48000,0,0,0,0,13,130,40,200,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:UN_BONUS:10d8
HIT:FIRE:4d6
HIT:HURT:15d10
HIT:HURT:15d10",,,"JZ#","UNIQUE|MALE|FORCE_MAXHP|CAN_SPEAK|NO_FEAR|GOOD|FORCE_SLEEP|SMART|AURA_ELEC|REFLECTING|RES_TELE|ESCORT|CAN_FLY|POWERFUL|SELF_LITE_1|SELF_LITE_2|ONLY_ITEM|DROP_3D2|DROP_4D2|DROP_GOOD|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|MOVE_BODY|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|RES_LITE|NO_CONF|NO_SLEEP","1_IN_2|TELE_TO|BLIND|BO_MANA|S_ANGEL|S_KIN|INVULNER|DISPEL|PSY_SPEAR|BR_MANA|BR_LITE|BR_ELEC|BA_MANA|HAND_DOOM|S_HI_DRAGON|BRAIN_SMASH|S_MONSTERS|HEAL|BR_DISE|BA_LITE",,"$Commanding a legion of angels, Raphael will destroy you for your sins.  He 
$will crush you like the pitiful insignificant being he sees you to be.  
$Your very soul will be taken into judgement by his supreme authority as he 
$cleanses the world of evil.
天使達に命令を発しうる地位を持つラファエルは、冒険者をその罪ゆえに
滅ぼそうとする。彼にとって冒険者は無意味で哀れな存在にすぎず、
何のためらいもなく冒険者を打ち砕く。彼にはこの世の邪悪を一掃する使命
があり、その至高の権威により、冒険者の魂を審判の場へと導く。",,,,,,,
770,"混沌の覇者『はぶ』","Habu the Champion of Chaos","h","G",6,7,12,4,0,0,53,3,0,20000,0,0,0,0,7,130,25,175,10,23,23,23,23,23,23,272,0,242,0,0,0,0,0,"HIT:EXP_VAMP:6d6
HIT:EXP_VAMP:8d8
HIT:EXP_VAMP:10d10",,,"JZ#","UNIQUE|MALE|CAN_SPEAK|HAS_LITE_2|HUMAN|FORCE_SLEEP|FORCE_MAXHP|SMART|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_4D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR|RES_NEXU|RES_NETH|RES_CHAO|EVIL|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP","1_IN_4|BA_FIRE|BA_CHAO|CONF|TPORT|S_DEMON|BR_CHAO|BA_MANA|PSY_SPEAR",,"$He is one of the greatest warriors of chaos to walk the earth. 
$His bloody blade has slain thousands and tens of thousands, and still 
$hungers for more. 
彼はこの世界を歩んだ混沌の戦士の中でも最も偉大な者の一人だ。
彼の血塗られた剣は何千、何万という者を葬ってきた。そして未だにさらなる
獲物に飢えている。",,,,,,,
771,"万能の賢者『クルモ』","Curumo, the Omnipotent Socerer","p","v",45,14,255,2,0,0,87,1,0,48000,0,0,0,0,18,120,100,0,0,28,28,28,28,28,28,191,0,82,0,0,0,0,0,"HIT:UN_BONUS:6d8
HIT:UN_BONUS:6d8
HIT:HURT:5d5
HIT:HURT:5d5",,"2:0:0:100
15:0:0:100","J0#","UNIQUE|MALE|DROP_CORPSE|ATTR_MULTI|CAN_SPEAK|FRIENDLY|HAS_LITE_2|HUMAN|FORCE_SLEEP|FORCE_MAXHP|REFLECTING|RES_TELE|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_4D2|DROP_GOOD|SMART|OPEN_DOOR|BASH_DOOR|EVIL|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP","1_IN_2|HEAL|HASTE|TPORT|TELE_AWAY|BLIND|CONF|SCARE|CAUSE_4|MIND_BLAST|FORGET|TRAPS|ANIM_DEAD|BO_ICEE|BA_ACID|BA_FIRE|BA_COLD|BA_WATE|S_UNDEAD|S_DEMON|S_DRAGON|PSY_SPEAR",,"元来アルダの真なる歴史においては背任者として、救いようのない破滅の運命を
与えられていた『万色のサルマン』はメルコールの秘奥によってその運命から解き放たれた。
今や彼はアウレの下僕であった頃の同僚アンナタールに劣らぬ支配者の一人であり、
善悪の彼岸の中で、技術と芸能、戦争と交易を司る神として、
多元宇宙に広く影響を与える存在になったのだ。",,,,,,,
772,"再興者『オローリン』","Olorin the Reviver","p","v",45,2,255,3,0,0,50,7,0,35000,0,0,0,0,3,120,101,0,0,23,23,23,23,23,23,189,0,77,0,189,0,77,0,"HIT:UN_BONUS:6d8
HIT:UN_BONUS:6d8
HIT:TERRIFY:5d5
HIT:TERRIFY:5d5",,"131:0:0:100
10:0:0:100","JZ#","UNIQUE|MALE|CAN_SPEAK|DROP_CORPSE|QUESTOR|HAS_LITE_2|HUMAN|FORCE_SLEEP|FORCE_MAXHP|REFLECTING|RES_TELE|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_4D2|DROP_GOOD|SMART|OPEN_DOOR|BASH_DOOR|GOOD|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP","1_IN_2|HEAL|HASTE|TPORT|TELE_AWAY|BLIND|CONF|SCARE|CAUSE_4|BRAIN_SMASH|FORGET|TRAPS|BA_FIRE|BO_FIRE|BO_PLAS|BO_MANA|PSY_SPEAR|S_MONSTER|S_ANGEL|S_DRAGON|S_KIN",,"この賢者こそは、真に邪悪な存在であることを志したあなたが滅ぼすべき宿敵である。
彼は己が語るところの「真の歴史」に中で『白のガンダルフ』を名乗り、
その大いなる立役者の一人となるべき人物であった。
このアルダの創世主に遣わされた忠実なる下僕は
メルコールの秘儀により破綻した本来の歴史をヴァラール達以上に知る存在であり、
〈混沌〉に穢れたアルダを復旧し、全てを正しき物語により戻すべく死力を尽くしている。
だが、悪にこそ真の美徳と力が備わること信じる者にとって、
それは失笑ものの足掻きに過ぎないだろう。
この賢しいばかりの愚者を嬲り殺し、その力の源たるアノールを奪い取れ！",,,,,,,
773,"狂える芸術家『ブランド』","Brand, the Mad Artist","p","v",8,1,31,255,0,0,99,5,0,59000,0,0,0,0,25,125,100,0,0,28,28,28,28,28,28,175,0,67,0,0,0,0,0,"HIT:UN_BONUS:6d8
HIT:UN_BONUS:6d8
HIT:CONFUSE:5d5
HIT:UN_POWER:5d5",,"84:0:0:100
126:0:0:100","JZ#ブランド。アンバーの九王子の一人。
JZ#失踪していたが、アンバーを支える魔力について
JZ#理解を深めるにしたがい、現存のアンバーを消し、
JZ#自分自身の望む新世界をつくりだすという狂気に
JZ#狩られてコーウィンと対決する。
JZ#(この描写はトランプの絵柄) by 藤岡さん
JZ#Z (コメント)訳は 久留さん
D'ang# D'angの多元宇宙では、全てがアンバーと混沌のみを
D'ang# 起源にしている訳ではないことが幸いして、
D'ang# アンバー前半シリーズのような行為に出ることなく、
D'ang# 他の宇宙を「素材」にしつつも、大人しく自分の芸術にいそしんでいる。
D'ang# とは言え、アンバーの宮廷内で最も暗躍している立場でもあるかも知れない。","UNIQUE|MALE|ATTR_MULTI|CAN_SPEAK|ATTR_ANY|RES_TELE|FORCE_SLEEP|FORCE_MAXHP|DROP_SKELETON|DROP_CORPSE|HAS_LITE_2|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_4D2|DROP_GOOD|HUMAN|SMART|OPEN_DOOR|BASH_DOOR|EVIL|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP|RES_CHAO","1_IN_2|BLIND|CONF|TPORT|BLINK|BA_FIRE|BA_COLD|DRAIN_MANA|CAUSE_4|BA_ACID|TELE_AWAY|MIND_BLAST|TRAPS|HEAL|HASTE|BRAIN_SMASH|BA_CHAO|BA_DARK|PSY_SPEAR","ORDER3 | CHAOS3","$...a figure both 
$like Bleys and (Corwin). (Corwin's) features, though smaller, his eyes, 
$Bleys' hair, beardless. He wore a riding suit of green and sat atop a white 
$horse... There was a quality of both strength and weakness, questing and 
$abandonment about him.
ブランドはアンバーの王子の中でも陰鬱な雰囲気を漂わせた、芸術肌の知恵者だ。
その独創性あふれる芸術の数々はおぞましくも、見る者を捕らえて放さぬ魔性がある。
彼の創造の志向はどす黒く破滅的ですらあるが、
今のところ彼は自分の影や他の宇宙でそれを表現するのみで十分に満足しているようだ。
「ブレイズとぼく自身の両方に似た男。顔かたちは、ちょっと小さいがぼくのも
の。目はぼく、髪はブレイズ。顎ひげはない。緑色の乗馬服を着て、白馬にま
たがり…かれには強さと弱さ、探求と放棄の両方の性格がある。」
（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.48）",,,,,,,
774,"シャドウ・ロード","Shadowlord","G","b",44,255,255,255,0,0,62,2,0,22500,0,0,0,0,2,120,20,150,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:EXP_80:6d12
HIT:DR_MANA:5d10
HIT:LOSE_STR:4d6
GAZE:TERRIFY:4d6",,,"JZ#","FORCE_SLEEP|FORCE_MAXHP|SELF_DARK_2|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_4D2|INVISIBLE|COLD_BLOOD|TAKE_ITEM|PASS_WALL|EVIL|CAN_FLY|IM_COLD|IM_POIS|RES_NETH|NO_CONF|NO_SLEEP|RES_TELE","1_IN_3|HOLD|DRAIN_MANA|BLIND|S_UNDEAD|CONF|SCARE|TELE_TO|TPORT|BRAIN_SMASH|ANIM_DEAD|BA_NETH|DARKNESS|SHRIEK",,"$An aura of hatred, cowardice and falsehood surrounds you as this 
$cloaked figure floats towards you.
この浮遊する影があなたに忍び寄るにつれ、憎しみと臆病さと虚偽の
オーラがあなたを包み込む。",,,,,,,
775,"グレーター・クラーケン","Greater kraken","l","G",84,255,255,255,0,0,63,2,0,25000,0,0,0,0,1,120,30,175,80,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"CRUSH:HURT:15d15
CRUSH:HURT:15d15
CRUSH:HURT:15d15
CRUSH:HURT:15d15",,,"JZ#","FORCE_SLEEP|FORCE_MAXHP|AQUATIC|WILD_OCEAN|ONLY_ITEM|DROP_3D2|DROP_GOOD|BASH_DOOR|POWERFUL|MOVE_BODY|SMART|RES_WATE|RES_DARK|EVIL|IM_ELEC|NO_CONF|NO_SLEEP|IM_POIS|IM_FIRE|RIDING","1_IN_6|BLIND|CONF|SCARE|CAUSE_4|CAUSE_3|TELE_TO|TELE_AWAY|BA_WATE|DARKNESS|BR_DARK|BR_ACID|BR_POIS",,"$An enormously fearsome and powerful inhabitant of the depths. It 
$resembles a gargantuan octopus and its evil is almost tangible.
とてつもなく強く恐ろしい深海の生き物だ。巨大な蛸に似ていて、
見ただけでその邪悪さが伝わってくる。",,,,,,,
776,"アーチリッチ","Archlich","L","B",55,255,255,255,0,0,64,2,0,20000,0,0,0,0,4,120,20,120,50,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"TOUCH:EXP_VAMP:1d16
TOUCH:UN_POWER
TOUCH:LOSE_DEX:8d12
TOUCH:LOSE_DEX:8d12",,,"JZ#","FORCE_SLEEP|FORCE_MAXHP|SMART|RES_TELE|CAN_FLY|ONLY_ITEM|DROP_4D2|DROP_1D2|DROP_GOOD|COLD_BLOOD|OPEN_DOOR|BASH_DOOR|PASS_WALL|EVIL|IM_COLD|IM_POIS|RES_NETH|NO_CONF|NO_SLEEP","1_IN_3|BLINK|TELE_TO|BLIND|HOLD|CONF|SCARE|CAUSE_3|CAUSE_4|DRAIN_MANA|BRAIN_SMASH|S_HI_UNDEAD|S_UNDEAD|FORGET|TPORT|HEAL|S_KIN|S_DEMON|BA_NETH|ANIM_DEAD|DISPEL",,"$A lich who has reached its ultimate evolutionary stage: a completely 
$immaterial state.
進化の最終段階に達したリッチで、完全に非物質化している。",,,,,,,
777,"猫の女神『バスト』","Bast, Goddess of Cats","f","o",81,255,255,255,0,0,62,3,0,30500,0,0,0,0,9,130,100,200,0,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:CONFUSE:12d12
TOUCH:LOSE_DEX:2d12
HIT:BLIND:10d5
HIT:PARALYZE:15d1",,,"JZ#
JZ#猫の女神バスト
JZ#元来は古代エジプトで広く信仰を集めた女神ですが、ロバート・
JZ#ブロックの「猫神ブバスティス」で言及された事からクトゥルフ
JZ#神話に組み込まれました。 by 久留さん","UNIQUE|FEMALE|CAN_SPEAK|FORCE_SLEEP|FORCE_MAXHP|ESCORT|ESCORTS|EVIL|ONLY_ITEM|DROP_4D2|DROP_GOOD|INVISIBLE|OPEN_DOOR|BASH_DOOR|IM_FIRE|IM_COLD|IM_POIS|NO_CONF|NO_SLEEP","1_IN_3|TELE_TO|HEAL|S_KIN",,"$""Beauty -- coolness -- aloofness -- philosophical repose -- 
$self-sufficiency -- untamed mastery -- what else can we find 
$these things with even half the perfection and completeness 
$that mark their incarnation in the peerless and softly gliding 
$cat?""
「美しさ－冷静さ－超然とした態度－落ち着き－尊大さ－飼い慣らし得ない
支配者的風格－静かに滑るように歩む猫。このような完全無欠さ半分でも
備えた生き物がほかにいるだろうか？」",,,,,,,
778,"ジャバーウォック","Jabberwock","H","R",86,255,255,255,0,0,65,4,0,19000,0,0,0,0,2,130,35,125,255,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"CLAW:HURT:10d10
CLAW:HURT:10d10
BITE:HURT:10d10
BITE:HURT:10d10",,,"JZ#","ATTR_MULTI|EVIL|FORCE_SLEEP|FORCE_MAXHP|RES_TELE|ONLY_ITEM|DROP_60|DROP_90|BASH_DOOR|CAN_FLY|DROP_CORPSE|RIDING|ANIMAL|RES_CHAO","1_IN_5|CAUSE_4|BR_CHAO",,"$""Beware the Jabberwock, my son! The jaws that bite, the claws that catch!""
「わが子よ，ジャバーウォックに油断するなかれ！
食らいつくその顎，かきむしるその爪！」",,,,,,,
779,"カオス・ハウンド","Chaos hound","Z","v",103,255,255,255,0,0,44,1,0,2200,0,0,0,0,-1,120,30,100,0,15,12,12,17,11,13,165,10,55,3,165,10,55,3,"BITE:HURT:2d12
BITE:HURT:2d12
BITE:HURT:2d12
CLAW:HURT:3d3",,,"J0#","ATTR_MULTI|ATTR_ANY|FORCE_SLEEP|FRIENDS|BASH_DOOR|ANIMAL|RES_CHAO|NO_CONF|NO_SLEEP","1_IN_5|BR_CHAO",,"$A constantly changing canine form, this hound rushes towards you as if 
$expecting mayhem and chaos ahead.  It appears to have an almost kamikaze 
$relish for combat.  You suspect all may not be as it seems.
絶えずその姿を変化させる犬のようなモンスターで、争乱と混乱を渇望しているか
のように冒険者に突進してくる。それは戦闘に関してカミカゼ精神を持っていること
は明らかだ。目に見えるその姿は常に疑わしいものがある。",,,,,,,
780,"闇貴公子『ヴラド』","Vlad Dracula, Prince of Darkness","V","b",54,6,255,255,0,0,63,4,0,33333,0,0,0,0,3,130,20,166,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"BITE:EXP_VAMP:8d8
BITE:EXP_VAMP:8d8
HIT:CONFUSE:8d8
HIT:CONFUSE:8d8",,,"JZ#暗黒の公子ヴラド・ドラキュラ
JZ#ブラム・ストーカーの「吸血鬼ドラキュラ」で有名になった吸血鬼
JZ#ですね。
JZ#“ヴラド・ドラキュラ”という呼び方はあまり見かけませんが…… by 久留さん
JZ#名前は閑丸さんによる","UNIQUE|MALE|FORCE_SLEEP|FORCE_MAXHP|SMART|CAN_SPEAK|CAN_FLY|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_4D2|DROP_GOOD|COLD_BLOOD|OPEN_DOOR|BASH_DOOR|REGENERATE|RES_NETH|RES_DARK|EVIL|IM_COLD|IM_POIS|HURT_LITE|NO_CONF|NO_SLEEP|RES_TELE","1_IN_3|BLIND|HOLD|SCARE|CAUSE_3|CAUSE_4|DRAIN_MANA|BRAIN_SMASH|BA_NETH|S_KIN|DARKNESS|BA_DARK",,"$The most feared of all vampires, the Prince of Darkness himself.
ヴァンパイアの中で最も恐れられている、闇の貴公子その人である。",,,,,,,
